# schema_version=2 n_features=27 generator=rpx_benchmark.data.esd
scene_id,phase,n_frames_total,n_frames_used,iter_mean,iter_max,obj_mean,obj_std,obj_consist,occ_mean,occ_p90,occ_heavy,depth_invalid,depth_invalid_mask,depth_std,depth_std_mask,specular,dark,area_cv,area_drop,vis_instability,trans_mean,trans_p90,rot_mean,rot_p90,jerk,fisheye_dark,fisheye_bright,fisheye_sharpness,fisheye_corr,fisheye_texture
scene26.gaming2.JUMBOTRONSTAGE,1,250,250,1.0,1.0,7.0,0.0,1.0,0.07641073316335678,0.1595703661441803,0.0,0.04359515625,0.032110795823882335,3.0624787645339966,0.22517702627182007,0.0021607421875,0.0006544791666666666,0.19825706796034068,0.0,0.0,0.009622030096600702,0.0191888561218214,0.010660904116436302,0.019736825460486357,0.0028798936504015626,0.40237968749999997,0.05889008844339622,371.69436291503905,0.8546093903388987,4.960495040893555
scene26.gaming2.JUMBOTRONSTAGE,2,250,250,1.0,1.0,7.0,0.0,1.0,0.0141256432980299,0.026171036064624786,0.0,0.04107781249999999,0.05415486929947555,4.519142840385437,0.2559011225104332,0.004567994791666667,0.0029994140624999997,0.4014206859606615,0.0,0.0,0.027800254488271635,0.03530661341056781,0.02651956122086943,0.036518307403323375,0.006260434808812301,0.3889680365566037,0.055279233490566036,328.421076965332,0.8668243795140831,4.6929772758483885
scene27.gaming2.JUMBOTRONSTAGE,0,250,250,1.512,3.0,7.0,0.0,1.0,0.20613577961921692,0.3896534740924835,0.2857142857142857,0.038060039062499995,0.05694451709696352,2.201004701137543,0.12836851567029953,0.004084609374999999,0.0009331380208333333,0.3396188642906009,0.0,0.0,0.026740866689095474,0.03698503260350895,0.027978017248401103,0.041591940404292614,0.005518555970347101,0.3876616332547169,0.048804604952830184,333.7733258666992,0.8636291382713444,4.700078639984131
scene27.gaming2.JUMBOTRONSTAGE,1,250,250,1.0,1.0,7.0,0.0,1.0,0.07486386597156525,0.15722765028476715,0.0,0.05179139322916666,0.08648521019566574,8.963297019958496,0.21485593217611312,0.006357486979166668,0.0011135546875,0.19869190552612387,0.0,0.0,0.007985300259105708,0.019927482286513393,0.008736094961780306,0.018591356747758102,0.001959467894941875,0.37348561320754714,0.07184140919811322,378.08462060546873,0.8616078090614216,4.893016122817993
scene27.gaming2.JUMBOTRONSTAGE,2,250,250,1.064,3.0,7.0,0.0,1.0,0.026539471000432968,0.061550140380859375,0.0,0.039292994791666674,0.07459192102361509,2.0619800951480864,0.21446947824954987,0.00462390625,0.0028486328125,0.41156623976305295,0.0,0.0,0.027727471362747926,0.03681754155226578,0.027163405325959174,0.03968574364275528,0.005376157048594555,0.39132737028301895,0.049927175707547164,383.170421875,0.8648059237431355,4.896193874359131
scene28.gaming2.JUMBOTRONSTAGE,0,250,250,1.4,2.0,7.0,0.0,1.0,0.2200934886932373,0.36155322194099426,0.14285714285714285,0.03831481770833334,0.04075465906078695,1.6522747926712036,0.12213341423869133,0.0016113020833333333,0.0005203776041666667,0.40284413604791297,0.0,0.0,0.023978138756348757,0.032617007656271825,0.029088112359565526,0.04505513915679341,0.004372095242007735,0.377353779481132,0.04582498820754717,346.47565087890627,0.8545223346649847,4.789939134597779
scene28.gaming2.JUMBOTRONSTAGE,1,250,250,1.0,1.0,7.0,0.0,1.0,0.0635174885392189,0.14908123016357422,0.0,0.052137096354166676,0.08064370918078911,4.868542635917664,0.1876083148419857,0.004156302083333333,0.0011990755208333335,0.24285700889829623,0.001142857142857143,0.0,0.009112208930128148,0.014923781142070248,0.009922442032535301,0.016543581150358266,0.00211537167122947,0.39018547169811324,0.06542742924528303,326.38779418945313,0.850232334528823,4.749483283996582
scene28.gaming2.JUMBOTRONSTAGE,2,250,250,1.044,3.0,7.0,0.0,1.0,0.05204072967171669,0.1116967499256134,0.0,0.0349200390625,0.058437959307541955,1.8846229372024537,0.17996092653274537,0.0025861328125,0.0005166796875000001,0.4594066755383813,0.0,0.0,0.02732336847442759,0.03641941935631383,0.027258663009638646,0.038849805737973676,0.004427572218969086,0.3773455837264151,0.04698658018867924,341.3068949584961,0.8578589941831614,4.720172761917114
scene29.gaming2.JUMBOTRONSTAGE,0,250,250,1.0,1.0,7.0,0.0,1.0,0.12752237915992737,0.23137429356575012,0.0,0.03283364583333333,0.027351104096729754,1.6891682262420655,0.14130801010131835,0.0038313281249999997,0.00023640625,0.4009597851206365,0.0,0.0,0.02413246880333328,0.031513975835975816,0.02789888344268937,0.0387784620582303,0.004434145770708057,0.3579910672169811,0.053110831367924535,320.6504569091797,0.8461451139361957,4.667725942611694
scene29.gaming2.JUMBOTRONSTAGE,1,250,250,1.0,1.0,7.0,0.0,1.0,0.021211644634604454,0.04073876515030861,0.0,0.04769484375,0.0405274509578743,4.275970850944519,0.18203701597452163,0.0095865625,1.1002604166666666e-05,0.2269063605257304,0.0,0.0,0.008826480580808918,0.016882950371127206,0.00969620833132972,0.01904192504695161,0.002656894461881926,0.3968365625,0.059706320754716984,345.9316961669922,0.8452436424527834,4.817157735824585
scene29.gaming2.JUMBOTRONSTAGE,2,250,250,1.0,1.0,7.0,0.0,1.0,0.030581817030906677,0.05382751300930977,0.0,0.035842096354166665,0.03490637695217886,1.8812710032463074,0.18594152182340623,0.0028740104166666666,0.0006221744791666667,0.48204536243897717,0.0,0.0,0.02654071087215176,0.034969234103999824,0.027758582671621946,0.043158617577225306,0.005437738260438113,0.37379056603773586,0.05042690448113208,327.1486069335937,0.856096138364488,4.689204620361328
scene3.library.fountain,0,250,250,1.204,4.0,7.0,0.0,1.0,0.2351614385843277,0.36606571078300476,0.2857142857142857,0.00038369791666666663,0.003875005175451594,0.7055852228403091,0.09285759416222572,0.00019690104166666668,2.2135416666666668e-07,0.18096624037333203,0.0,0.0,0.025028348622760505,0.034588496551457876,0.02894990582072785,0.0437051528842385,0.0071169624437035705,0.3547709139150943,0.0522739091981132,733.2309464111328,0.803484687134686,7.710764432907104
scene3.library.fountain,1,250,250,2.272,4.0,6.992,0.08908422980528033,0.992,0.16398198902606964,0.24512937664985657,0.0,0.004614752604166667,0.0021561665904609945,1.5884478385448455,0.1859617042839527,0.0010761588541666667,0.00010161458333333334,0.2963714929964133,0.0051428571428571435,0.002285714285714286,0.01911654788649514,0.029143515127026055,0.018982280189039344,0.030907198957161677,0.005930822432856387,0.358709304245283,0.055116992924528305,754.849887084961,0.8054167169909924,7.429542942047119
scene3.library.fountain,2,250,250,1.648,4.0,7.0,0.0,1.0,0.006411779206246138,0.01977601647377014,0.0,0.0009739453125000001,0.0036824197076664894,1.2125406860113144,0.21587939673662185,0.0001892578125,3.1640625e-06,0.29518157596992495,0.0,0.0,0.026668925175944984,0.03991431204583474,0.02546613030662659,0.03910358917160386,0.007815670482007592,0.359457116745283,0.05983010023584906,715.9186274414062,0.8124390739329913,7.453721887588501
scene30.gaming2.JUMBOTRONSTAGE,0,250,250,1.0,1.0,7.0,0.0,1.0,0.1988915354013443,0.32004690170288086,0.14285714285714285,0.036987682291666664,0.028416623607470663,2.729679735660553,0.12295796763896942,0.0040774739583333336,0.00010791666666666667,0.33921882108647466,0.0,0.0,0.022500190769543082,0.031178189416463425,0.027784360922173807,0.041682642272347324,0.0044242469167724615,0.3644575589622641,0.05690274174528302,315.1478555908203,0.8652340454809692,4.584996631622315
scene30.gaming2.JUMBOTRONSTAGE,1,250,250,1.0,1.0,7.0,0.0,1.0,0.022899940609931946,0.05939311534166336,0.0,0.04157432291666667,0.06351277592065457,2.4440719065666197,0.17332230716943742,0.0036259895833333335,0.00034467447916666663,0.23983974455776752,0.0017142857142857144,0.0,0.009419577468988269,0.01786700850161219,0.010550375759207213,0.021231555398979682,0.0045389637803001145,0.3937545813679245,0.0468894516509434,331.9612645263672,0.8428036746480226,4.762465753555298
scene30.gaming2.JUMBOTRONSTAGE,2,250,250,1.0,1.0,6.972,0.16497272501841023,0.972,0.010927083902060986,0.021076206117868423,0.0,0.036514882812499996,0.06160963070950148,2.4495677647590637,0.2013661915063858,0.002984700520833333,0.0008573177083333333,0.39163925854273646,0.002285714285714286,0.003428571428571429,0.027465659188439157,0.035129913570012196,0.027782488112693564,0.03751276740062658,0.005273164221337564,0.384173195754717,0.047416067216981134,335.219760925293,0.8693142381029575,4.6861433506011965
scene31.ecss.3f.sofaNchairs,0,250,250,1.0,1.0,7.0,0.0,1.0,0.33397582173347473,0.457581102848053,0.42857142857142855,0.010472096354166667,0.000284109700668249,0.8894982045888901,0.10742660304903984,0.00029264322916666664,0.00021860677083333335,0.38342413411115184,0.0,0.0,0.02967237189421765,0.039288108601815995,0.02736962427613133,0.03977221284834642,0.0073557250512699575,0.32230921580188676,0.008373396226415095,155.1894058532715,0.8631843354926811,3.357143624305725
scene31.ecss.3f.sofaNchairs,1,250,250,1.0,1.0,7.0,0.0,1.0,0.18701519072055817,0.26776978373527527,0.14285714285714285,0.019260312499999998,0.002142027871589965,1.643436912536621,0.15299133315682412,0.0002348046875,0.0009844010416666666,0.34549208368253265,0.001142857142857143,0.0,0.018967920846060193,0.02451657740112627,0.017488442789925052,0.025491319183777842,0.004904619007112981,0.3185795106132075,0.025823567216981133,203.9206970214844,0.8414254913158606,3.8757233352661133
scene31.ecss.3f.sofaNchairs,2,250,250,1.0,1.0,7.0,0.0,1.0,0.0664055198431015,0.14594905078411102,0.0,0.012825859375,0.0021786334055155145,1.3937051286697388,0.16648810598254205,0.00024746093749999996,0.0005123177083333334,0.33497829852830463,0.0,0.0,0.027685258153842415,0.03722466617706896,0.027261944644763794,0.03623565614838193,0.007316982103515942,0.3160277535377359,0.013381450471698114,167.27181826782225,0.8559444157650773,3.49194575881958
scene32.ecss.3f.sofaNchairs,0,250,250,1.0,1.0,7.0,0.0,1.0,0.33831363916397095,0.41424524784088135,0.5714285714285714,0.013564505208333332,0.0001154578598867448,1.0651382139921188,0.0859160960316658,0.00026653645833333336,0.00045049479166666664,0.3066411406480189,0.0,0.0,0.024279304700533414,0.03258546699367018,0.02674564734144419,0.03722336472274337,0.00550012938574978,0.31870120283018866,0.01567356721698113,162.55275219726562,0.8669849292431945,3.4454036169052125
scene32.ecss.3f.sofaNchairs,1,250,250,1.068,3.0,7.0,0.0,1.0,0.15448060631752014,0.2608163058757782,0.0,0.018056002604166666,0.0005438816133188114,1.7568652563095093,0.15756338742375373,0.0001426692708333333,0.0007017187500000001,0.26365726265856504,0.001142857142857143,0.0,0.020545202518559163,0.033135073821304775,0.01744798122935795,0.025624749645356694,0.0057911901724395235,0.32223586084905664,0.017438838443396228,179.43142712402343,0.8459570372375266,3.609915913581848
scene32.ecss.3f.sofaNchairs,2,250,250,1.0,1.0,7.0,0.0,1.0,0.018531600013375282,0.04519398510456085,0.0,0.011995052083333334,0.0007483504398915317,1.7587359783649446,0.17409771090745926,0.00015113281249999998,0.0005819270833333333,0.24879037734503312,0.0,0.0,0.030128354083263944,0.04499807834773012,0.027697454329232804,0.04160599819793474,0.00893710236042846,0.31533077830188677,0.01038509433962264,152.2298447265625,0.8692887312205755,3.3281103401184082
scene33.ecss.3f.sofaNchairs,0,250,250,2.256,3.0,6.996,0.063118935352238,0.996,0.2575182020664215,0.3949736952781677,0.2857142857142857,0.01201421875,0.034999131060878624,0.9215288600921631,0.10150487679243088,0.0002676041666666667,0.000302109375,0.20175041307066724,0.0005714285714285715,0.001142857142857143,0.031269375777783256,0.042817813137931336,0.0322783460757007,0.04550319931257363,0.008360088956206829,0.3211422700471699,0.010247606132075471,154.11219515991212,0.8653261912860573,3.327661605834961
scene33.ecss.3f.sofaNchairs,1,250,250,2.8,3.0,6.992,0.08908422980528033,0.992,0.11217506974935532,0.221890389919281,0.0,0.024544401041666667,0.06092985893933235,2.0438271441459657,0.1719770474731922,0.0005237239583333333,0.0009032291666666667,0.31761954250252383,0.0017142857142857144,0.002285714285714286,0.017823618658555418,0.024616397298401548,0.016276069083101974,0.024774883838327662,0.004072822691810051,0.32316993514150943,0.016304658018867924,187.81334777832032,0.839148741504556,3.6395172872543333
scene33.ecss.3f.sofaNchairs,2,250,250,2.8,3.0,7.0,0.0,1.0,0.061922457069158554,0.11336341500282288,0.0,0.0205526171875,0.04505970582104351,1.8525744364261627,0.18818367755413054,0.0003043489583333333,0.0005231510416666667,0.3090148449264295,0.002857142857142857,0.0,0.02582038551255391,0.03476889806437058,0.0261057829100979,0.03636346327786167,0.006002583810341239,0.317197258254717,0.0181273054245283,173.35545562744142,0.8598392902749404,3.4839358463287353
scene34.ecss.3f.sofaNchairs,0,250,250,1.02,2.0,7.0,0.0,1.0,0.18077731132507324,0.2938644289970398,0.14285714285714285,0.011072695312499999,0.005871292779722996,0.9117416307926178,0.100523481041193,0.00029359374999999996,0.00036308593749999996,0.2670894128037041,0.0,0.0,0.03050912753290252,0.03916307197091857,0.029265132758836084,0.03829181478516712,0.00785819522331721,0.3191944044811321,0.00960224646226415,158.24146832275392,0.8615882896666326,3.371080428123474
scene34.ecss.3f.sofaNchairs,1,250,250,1.0,1.0,6.98,0.13999999999999999,0.98,0.17591655254364014,0.2212699055671692,0.0,0.023034088541666668,0.005596641689890495,1.8044066610336305,0.13452681642770767,0.00031665364583333334,0.0010297265625,0.42271350720506623,0.002857142857142857,0.001142857142857143,0.01866544818344759,0.023804928004144126,0.017774847433734618,0.02690487966462481,0.00456761199430004,0.324984616745283,0.022735607311320755,185.7259141845703,0.828407009367891,3.696099934577942
scene34.ecss.3f.sofaNchairs,2,250,250,1.484,3.0,6.996,0.063118935352238,0.996,0.09276265650987625,0.14619210362434387,0.0,0.02250600260416667,0.005821522150463856,2.259890501976013,0.16196454128623008,0.00021782552083333335,0.0006807291666666666,0.33126004807065523,0.0017142857142857144,0.001142857142857143,0.025762745729892213,0.033538478453832926,0.02754809383520747,0.03872166131834574,0.006360658943638069,0.31769355542452826,0.01842819575471698,160.77733990478515,0.8615419873226493,3.4395446243286134
scene35.ecss.3f.sofaNchairs,0,250,250,1.552,3.0,7.0,0.0,1.0,0.27173951268196106,0.40653589367866516,0.2857142857142857,0.0131510546875,6.166932091032976e-05,1.0106347008943557,0.08632502645254135,0.0003740364583333333,0.0003280598958333333,0.35759013930900074,0.0,0.0,0.025180348653557613,0.03199155041350504,0.029145298328554295,0.04083021473573368,0.005433277845093015,0.3177691096698113,0.020039575471698115,163.59542559814454,0.8699818004437694,3.473061559677124
scene35.ecss.3f.sofaNchairs,1,250,250,1.072,3.0,7.0,0.0,1.0,0.12545111775398254,0.2416987270116806,0.0,0.021599583333333335,0.0004817077717342848,1.688974471092224,0.15330955362319945,0.00014169270833333332,0.0009786979166666668,0.3075303784685919,0.0017142857142857144,0.0,0.016744824259372085,0.020534591641591732,0.015983170906771094,0.022622397811056606,0.004015826346580563,0.32075112028301883,0.017663773584905663,177.31546868896484,0.8414086908361705,3.634426609992981
scene35.ecss.3f.sofaNchairs,2,250,250,1.0,1.0,7.0,0.0,1.0,0.023379717022180557,0.05360263213515282,0.0,0.016174986979166667,0.00033617121821412105,1.9441158559322358,0.17226332020759583,0.00020548177083333331,0.0005537890624999999,0.25116070520634126,0.0,0.0,0.03061485760091466,0.036101930108764294,0.025971981796166606,0.03451674072021189,0.0071095134716068565,0.31790423349056607,0.00926038325471698,145.8222008666992,0.8732326061390364,3.27559912109375
scene36.jo.4f,0,250,250,1.0,1.0,7.0,0.0,1.0,0.24227626621723175,0.3972782492637634,0.2857142857142857,0.011739453125,0.0060756937062564275,0.9716530361175537,0.12764591616392135,1.7747395833333333e-05,0.002153893229166667,0.3537401509369216,0.0,0.0,0.022503535846084555,0.028809074266763254,0.02758215681930219,0.03723527915322319,0.004146053744943914,0.3636769929245283,0.09258977594339624,304.01115911865236,0.8774161239315103,3.8529540243148803
scene36.jo.4f,1,250,250,1.0,1.0,7.0,0.0,1.0,0.1043592095375061,0.1948823481798172,0.0,0.019510039062499998,0.016312858444278256,1.1830536921024322,0.23061752873659133,0.0002448177083333334,0.0025023177083333334,0.35716276271828784,0.002285714285714286,0.0,0.020596496561612575,0.029352590894617184,0.01726239266231531,0.026636746497726058,0.005874932984613799,0.37403829599056604,0.08740676886792452,277.6967105712891,0.9056259043995201,3.5574763813018797
scene36.jo.4f,2,250,250,1.436,3.0,6.988,0.18935680605671404,0.996,0.039671529084444046,0.06627640128135681,0.0,0.032051158854166664,0.045650459146513056,1.3710106041431427,0.2469558559656143,0.008061002604166667,0.0010407812500000003,0.35799718561284005,0.002857142857142857,0.003428571428571429,0.028052712977148498,0.03532295214304212,0.023594430059135054,0.035268699599577326,0.005650234268259596,0.35386497051886795,0.08021958726415095,315.2446844482422,0.9073283067890434,3.9357701930999758
scene37.jo.4f,0,250,250,1.008,3.0,7.0,0.0,1.0,0.3125394284725189,0.41393378376960754,0.5714285714285714,0.015752161458333334,0.002052082522092546,1.0712546603679658,0.1447907305955887,1.6627604166666666e-05,0.002181197916666667,0.3375967201696438,0.0,0.0,0.025811772021210044,0.030892841607853366,0.02700614917021642,0.03799927624725549,0.00516683762742462,0.3551013974056603,0.08742009433962264,318.38527081298827,0.8788558881688939,4.037999132156372
scene37.jo.4f,1,250,250,1.0,1.0,7.0,0.0,1.0,0.11291557550430298,0.15947633981704712,0.0,0.027158802083333333,0.002292771463132776,1.1658957018852234,0.18655910494923592,4.37109375e-05,0.0058154687499999995,0.4080469719364537,0.0017142857142857144,0.0,0.0164175716898649,0.02621260321760685,0.015304023316386526,0.02365936605178945,0.003929696941227369,0.37095957547169817,0.08074867334905661,312.5935627441406,0.8810762075442315,3.896640465736389
scene37.jo.4f,2,250,250,1.0,1.0,7.0,0.0,1.0,0.09060816466808319,0.19113290309906006,0.0,0.020031197916666667,0.0016469622064074966,1.1740796844959258,0.2045323216021061,3.647135416666667e-05,0.0026413151041666666,0.3247210558787713,0.0,0.0,0.027591644301633793,0.03564211809470868,0.023761219284412226,0.03427216298919376,0.00697299478764175,0.35414298938679245,0.08464169811320756,313.0219182739258,0.8950591191616513,3.987101878166199
scene38.jo.4f,0,250,250,1.0,1.0,7.0,0.0,1.0,0.6590069532394409,1.2854292392730713,0.7142857142857143,0.011539934895833333,0.005399530087150521,0.871225100517273,0.11667962950468064,3.177083333333333e-05,0.0030023437500000007,0.26518939275413955,0.0,0.0,0.020155686130107184,0.024800324658111623,0.027177477841130854,0.0353230829720003,0.004509039859408923,0.36651291273584913,0.08413161556603774,283.2637977294922,0.8929875630907004,3.7504188203811646
scene38.jo.4f,1,250,250,1.0,1.0,7.0,0.0,1.0,0.1957230567932129,0.3360256850719452,0.14285714285714285,0.03899536458333333,0.006887700853014571,1.3201254370212554,0.18006600487232208,0.0024352734374999997,0.0005890885416666667,0.20243788933541598,0.0005714285714285715,0.0,0.013466198668179512,0.019018300070237686,0.012636827710419159,0.021654263919554342,0.0033707227578097434,0.37003407429245283,0.08788992924528301,303.3352081298828,0.8878565141121102,3.7996353731155397
scene38.jo.4f,2,250,250,1.08,3.0,7.0,0.0,1.0,0.1395961344242096,0.21854105591773987,0.0,0.024165625,0.020468000024082656,1.4035455400943757,0.18777213549613953,0.0010127604166666666,0.002251484375,0.35958446875718153,0.0,0.0,0.02642354747471148,0.03231894446736029,0.026678094297316848,0.036679897053348696,0.006698197850869956,0.3584412735849057,0.07811289504716981,308.8238977661133,0.8992350212882975,3.9152057056427
scene39.jo.4f,0,250,250,2.992,3.0,6.492,0.5078740001220776,0.496,0.5071941614151001,1.1527169942855835,0.42857142857142855,0.012023190104166666,0.0005696903007546214,0.8506888961791992,0.09092799121141434,1.3541666666666667e-06,0.002318359375,0.4458611315671698,0.018285714285714287,0.030285714285714287,0.020124367603940416,0.025176785504875253,0.02718952160591732,0.03739292238449567,0.004693860446679089,0.3637422405660377,0.08840330778301887,292.5767822265625,0.8694724962962092,3.9009739437103272
scene39.jo.4f,1,250,250,1.316,3.0,6.9,0.3,0.9,0.31789451837539673,0.5429484844207764,0.42857142857142855,0.011027760416666666,0.00011781537183320737,1.0747891509532927,0.14156766366958617,1.3020833333333335e-08,0.0028057552083333333,0.3527795216542236,0.0074285714285714285,0.008,0.013988556689343254,0.023247823041777766,0.013528916529116192,0.025341866014424057,0.0031864751892538724,0.3835939681603774,0.07826007075471698,260.58199243164063,0.9085635437738079,3.4407415428161623
scene39.jo.4f,2,250,250,1.668,3.0,6.924,0.26499811320083017,0.924,0.08475129306316376,0.18611833453178406,0.0,0.027079049479166666,0.0008326756494426176,1.604087520122528,0.17982334500551223,4.805989583333333e-05,0.0019157682291666665,0.34867686981744905,0.002285714285714286,0.003428571428571429,0.029561312035946804,0.03729940704924278,0.026586226838587527,0.039714767243741345,0.006467849640319452,0.3521466686320755,0.0815699174528302,325.8738040161133,0.890432029928274,4.0399298067092895
scene4.library.fountain,0,250,250,1.0,1.0,7.0,0.0,1.0,0.3009629249572754,0.5385416746139526,0.42857142857142855,0.0003111848958333333,0.00013591640471908792,1.027527064561844,0.10262342700362205,8.619791666666668e-06,6.640625e-07,0.24292865351673684,0.0,0.0,0.02799458792773525,0.041294765146831926,0.029421242818580242,0.04525590217688049,0.008136127964529432,0.3560484433962264,0.057198826650943405,685.8431767578124,0.8109701217908236,7.451355319976806
scene4.library.fountain,1,250,250,1.684,4.0,6.992,0.08908422980528033,0.992,0.07685951888561249,0.1545228809118271,0.0,0.005177903645833333,7.98551959584991e-05,2.4799763798713683,0.1855712932050228,0.002072044270833333,0.0001389973958333333,0.31375700361475245,0.004,0.002285714285714286,0.01538169597422549,0.025911853233147257,0.017817110830079055,0.027416841452533872,0.005582329029758556,0.3605252063679245,0.05510387382075472,715.6208745117187,0.798625387155824,7.370783578872681
scene4.library.fountain,2,250,250,1.0,1.0,7.0,0.0,1.0,0.010943090543150902,0.028143595904111862,0.0,0.0028447526041666667,0.0003844781864134573,1.5651797518730164,0.22013065284490585,1.0026041666666668e-06,4.16015625e-05,0.27018741489532416,0.0,0.0,0.02807001501490909,0.04466452410564707,0.025381062864664627,0.03794640776099495,0.008211578024851883,0.3602626120283019,0.055990159198113204,722.0839267578125,0.8055789229972233,7.594996025085449
scene40.jo.4f,0,250,250,1.312,3.0,6.996,0.063118935352238,0.996,0.25668877363204956,0.4302416145801544,0.42857142857142855,0.012416132812500001,0.010451608349385343,1.1030313053131104,0.12838921117782592,0.00010499999999999999,0.0024054557291666666,0.35777712260964717,0.0005714285714285715,0.001142857142857143,0.02533374227031441,0.03407405969560624,0.029801208879939044,0.04198346656253796,0.006493898348195658,0.3761920283018868,0.08692949882075472,277.2617503051758,0.8969857827300552,3.585483551979065
scene40.jo.4f,1,250,250,1.136,3.0,6.996,0.063118935352238,0.996,0.09894853085279465,0.15939998626708984,0.0,0.027028125000000004,0.011260504389544018,1.4515229427814484,0.20333376887440682,0.00034076822916666674,0.004750885416666667,0.3754884784089266,0.004,0.001142857142857143,0.022400257449305214,0.03315424705968083,0.019737515447260618,0.03334483219317371,0.006327592668231991,0.3695137558962264,0.08229346108490566,293.9706103515625,0.8857722750982461,3.826992611885071
scene40.jo.4f,2,250,250,2.476,3.0,7.0,0.0,1.0,0.06586222350597382,0.15715479850769043,0.0,0.025555559895833333,0.014534981549198854,1.1198336172103882,0.19642510053515433,0.0008322005208333334,0.0019867708333333334,0.3081345494352263,0.0,0.0,0.02761942759735881,0.035449852169123296,0.02562905972381489,0.037270892408452765,0.006008158363392514,0.35951410966981134,0.08078350825471699,307.4339501342773,0.9000079379723536,3.8840369901657104
scene41.gh.out,0,250,250,1.764,3.0,7.0,0.0,1.0,0.49636316299438477,0.9155125617980957,0.5714285714285714,0.033853489583333334,0.01320334929872421,2.3155660939216616,0.1252464180290699,0.001135,2.9375e-05,0.3595415116391282,0.001142857142857143,0.0,0.020622385544685505,0.025139495837182703,0.026000580766398534,0.03691483949379635,0.004181110210923953,0.3064040389150944,0.09565277122641508,875.5404287109375,0.8799707291370759,7.127450536727905
scene41.gh.out,1,250,250,1.492,3.0,6.984,0.125475097130865,0.984,0.4203238785266876,0.7414454817771912,0.7142857142857143,0.03694002604166667,0.00370389532483603,2.618789912700653,0.14699320781230926,0.0027428906249999997,9.703125000000002e-05,0.3650597611243585,0.004,0.002285714285714286,0.015032991598974945,0.02059711337812337,0.015556221113918819,0.02155897006455597,0.0030420550217693364,0.2900378125,0.09762199882075473,976.82212109375,0.845236592568762,7.678682289123535
scene41.gh.out,2,250,250,1.0,1.0,7.0,0.0,1.0,0.30514636635780334,0.5224658846855164,0.42857142857142855,0.025219179687500003,0.003330929923065354,3.849180480003357,0.1620071583390236,0.0004103776041666667,9.305989583333334e-05,0.33115890425465944,0.0,0.0,0.026137284989251122,0.03125995806882446,0.02521368556542925,0.03403383098923416,0.006325895105700637,0.3144612087264151,0.09686888561320754,943.2054506835938,0.8747306835448851,7.16288663482666
scene42.gh.out,0,250,250,1.296,3.0,7.0,0.0,1.0,0.29826298356056213,0.5471171140670776,0.42857142857142855,0.03084600260416667,0.055768148154118846,1.9767647304534912,0.14660210850834846,0.0030227734374999996,4.295572916666667e-05,0.3026172669233868,0.0,0.0,0.020879816553683653,0.027554863049185366,0.027744540994941145,0.038367593277573386,0.004336814065974036,0.3111729658018868,0.09665004127358492,837.2500368652344,0.8734514476264393,6.95193949508667
scene42.gh.out,1,250,250,1.688,4.0,7.0,0.0,1.0,0.2930448055267334,0.5003209114074707,0.42857142857142855,0.04175091145833333,0.043085034759497,4.863926163196564,0.15725500708818435,0.008413932291666667,7.072916666666668e-05,0.34217424484402553,0.004,0.0,0.016765552001628412,0.02377173136127886,0.017452195836881738,0.025658457126589228,0.0043240044400019075,0.2926996403301887,0.095013125,966.3504953613282,0.853586187387909,7.535323835372925
scene42.gh.out,2,250,250,1.464,3.0,6.988,0.18935680605671407,0.996,0.2577020525932312,0.4999952018260956,0.2857142857142857,0.032635716145833334,0.05330952663190881,4.652599140644074,0.23835377803444863,0.003547877604166667,0.0001911848958333333,0.33845129761610704,0.0051428571428571435,0.003428571428571429,0.024997101212742776,0.029216552573801312,0.025592679732154833,0.03524242222293871,0.0048232951496292,0.31896357900943395,0.09857797759433962,964.3006711425782,0.8653818990872465,7.258708728790284
scene43.gh.out,0,250,250,1.788,3.0,7.0,0.0,1.0,0.5505661964416504,0.7811774611473083,0.8571428571428571,0.03198876302083333,0.0075762203960567116,2.96802756023407,0.11541592472791672,0.0007388932291666667,8.22265625e-05,0.335722530333296,0.001142857142857143,0.0,0.022854249279029046,0.027987758924686853,0.027511659934560954,0.03674024097325944,0.003926455465537358,0.3113148172169812,0.09559935141509433,883.7415208740234,0.875098040826737,7.1427203540802005
scene43.gh.out,1,250,250,1.54,2.0,6.996,0.063118935352238,0.996,0.5413113236427307,0.8518883585929871,0.8571428571428571,0.030701875,0.0008324457246337946,5.892825231552124,0.12268897780776024,0.002806614583333333,9.662760416666667e-05,0.4157755518845233,0.002857142857142857,0.001142857142857143,0.018261427484294965,0.02429604577949103,0.02014454445661669,0.028914998015814555,0.0033879988238534916,0.3031896344339623,0.10187720518867925,1017.8000065917969,0.8434070563901426,7.779589664459229
scene43.gh.out,2,250,250,1.804,2.0,6.976,0.1530490117576719,0.976,0.5260928869247437,0.8633487224578857,0.8571428571428571,0.019191171875000003,0.0025264224799019844,6.123268736362458,0.13117490196228027,0.0013246223958333335,6.3125e-05,0.4076431197292035,0.004571428571428572,0.004571428571428572,0.02561543347369387,0.03260972650322172,0.02894284442242167,0.04296729353018249,0.006652974312702645,0.33038748820754715,0.10107630896226413,975.2522824707031,0.8677723125342371,7.349416185379028
