file_name,scene_phase,scene_id,phase_index,phase_name,difficulty,rpx_ds,scene_tier,scene_score,modalities_shown,source_shards,caption
images/rpx_easy_scene086_phase2.jpg,scene086.phase2,scene086,2,clean,easy,0.383733,medium,0.500372,"rgb, depth, masks",scenes/scene086/2/rgb.tar; scenes/scene086/2/depth.tar; scenes/scene086/2/labels/masks/v1.tar,"Video-layout preview still for scene086.phase2 (clean, easy, RPX-DS 0.384)."
images/rpx_easy_scene009_phase2.jpg,scene009.phase2,scene009,2,clean,easy,0.431533,medium,0.529517,"rgb, depth, masks",scenes/scene009/2/rgb.tar; scenes/scene009/2/depth.tar; scenes/scene009/2/labels/masks/v1.tar,"Video-layout preview still for scene009.phase2 (clean, easy, RPX-DS 0.432)."
images/rpx_easy_scene090_phase1.jpg,scene090.phase1,scene090,1,interaction,easy,0.432183,medium,0.464608,"rgb, depth, masks",scenes/scene090/1/rgb.tar; scenes/scene090/1/depth.tar; scenes/scene090/1/labels/masks/v1.tar,"Video-layout preview still for scene090.phase1 (interaction, easy, RPX-DS 0.432)."
images/rpx_easy_scene090_phase2.jpg,scene090.phase2,scene090,2,clean,easy,0.409433,medium,0.464608,"rgb, depth, masks",scenes/scene090/2/rgb.tar; scenes/scene090/2/depth.tar; scenes/scene090/2/labels/masks/v1.tar,"Video-layout preview still for scene090.phase2 (clean, easy, RPX-DS 0.409)."
images/rpx_easy_scene091_phase1.jpg,scene091.phase1,scene091,1,interaction,easy,0.372442,medium,0.513653,"rgb, depth, masks",scenes/scene091/1/rgb.tar; scenes/scene091/1/depth.tar; scenes/scene091/1/labels/masks/v1.tar,"Video-layout preview still for scene091.phase1 (interaction, easy, RPX-DS 0.372)."
images/rpx_easy_scene092_phase0.jpg,scene092.phase0,scene092,0,clutter,easy,0.406483,easy,0.406911,"rgb, depth, masks",scenes/scene092/0/rgb.tar; scenes/scene092/0/depth.tar; scenes/scene092/0/labels/masks/v1.tar,"Video-layout preview still for scene092.phase0 (clutter, easy, RPX-DS 0.406)."
images/rpx_easy_scene092_phase1.jpg,scene092.phase1,scene092,1,interaction,easy,0.355017,easy,0.406911,"rgb, depth, masks",scenes/scene092/1/rgb.tar; scenes/scene092/1/depth.tar; scenes/scene092/1/labels/masks/v1.tar,"Video-layout preview still for scene092.phase1 (interaction, easy, RPX-DS 0.355)."
images/rpx_easy_scene093_phase0.jpg,scene093.phase0,scene093,0,clutter,easy,0.414733,easy,0.419153,"rgb, depth, masks",scenes/scene093/0/rgb.tar; scenes/scene093/0/depth.tar; scenes/scene093/0/labels/masks/v1.tar,"Video-layout preview still for scene093.phase0 (clutter, easy, RPX-DS 0.415)."
images/rpx_easy_scene093_phase1.jpg,scene093.phase1,scene093,1,interaction,easy,0.418192,easy,0.419153,"rgb, depth, masks",scenes/scene093/1/rgb.tar; scenes/scene093/1/depth.tar; scenes/scene093/1/labels/masks/v1.tar,"Video-layout preview still for scene093.phase1 (interaction, easy, RPX-DS 0.418)."
images/rpx_easy_scene093_phase2.jpg,scene093.phase2,scene093,2,clean,easy,0.424533,easy,0.419153,"rgb, depth, masks",scenes/scene093/2/rgb.tar; scenes/scene093/2/depth.tar; scenes/scene093/2/labels/masks/v1.tar,"Video-layout preview still for scene093.phase2 (clean, easy, RPX-DS 0.425)."
images/rpx_easy_scene094_phase1.jpg,scene094.phase1,scene094,1,interaction,easy,0.278883,easy,0.450914,"rgb, depth, masks",scenes/scene094/1/rgb.tar; scenes/scene094/1/depth.tar; scenes/scene094/1/labels/masks/v1.tar,"Video-layout preview still for scene094.phase1 (interaction, easy, RPX-DS 0.279)."
images/rpx_easy_scene095_phase1.jpg,scene095.phase1,scene095,1,interaction,easy,0.438308,hard,0.536622,"rgb, depth, masks",scenes/scene095/1/rgb.tar; scenes/scene095/1/depth.tar; scenes/scene095/1/labels/masks/v1.tar,"Video-layout preview still for scene095.phase1 (interaction, easy, RPX-DS 0.438)."
images/rpx_easy_scene097_phase2.jpg,scene097.phase2,scene097,2,clean,easy,0.415133,medium,0.485528,"rgb, depth, masks",scenes/scene097/2/rgb.tar; scenes/scene097/2/depth.tar; scenes/scene097/2/labels/masks/v1.tar,"Video-layout preview still for scene097.phase2 (clean, easy, RPX-DS 0.415)."
images/rpx_medium_scene100_phase0.jpg,scene100.phase0,scene100,0,clutter,medium,0.501967,medium,0.523358,"rgb, depth, masks",scenes/scene100/0/rgb.tar; scenes/scene100/0/depth.tar; scenes/scene100/0/labels/masks/v1.tar,"Video-layout preview still for scene100.phase0 (clutter, medium, RPX-DS 0.502)."
images/rpx_medium_scene100_phase1.jpg,scene100.phase1,scene100,1,interaction,medium,0.529750,medium,0.523358,"rgb, depth, masks",scenes/scene100/1/rgb.tar; scenes/scene100/1/depth.tar; scenes/scene100/1/labels/masks/v1.tar,"Video-layout preview still for scene100.phase1 (interaction, medium, RPX-DS 0.530)."
images/rpx_medium_scene100_phase2.jpg,scene100.phase2,scene100,2,clean,medium,0.538358,medium,0.523358,"rgb, depth, masks",scenes/scene100/2/rgb.tar; scenes/scene100/2/depth.tar; scenes/scene100/2/labels/masks/v1.tar,"Video-layout preview still for scene100.phase2 (clean, medium, RPX-DS 0.538)."
images/rpx_medium_scene013_phase0.jpg,scene013.phase0,scene013,0,clutter,medium,0.496267,easy,0.448228,"rgb, depth, masks",scenes/scene013/0/rgb.tar; scenes/scene013/0/depth.tar; scenes/scene013/0/labels/masks/v1.tar,"Video-layout preview still for scene013.phase0 (clutter, medium, RPX-DS 0.496)."
images/rpx_medium_scene013_phase1.jpg,scene013.phase1,scene013,1,interaction,medium,0.472883,easy,0.448228,"rgb, depth, masks",scenes/scene013/1/rgb.tar; scenes/scene013/1/depth.tar; scenes/scene013/1/labels/masks/v1.tar,"Video-layout preview still for scene013.phase1 (interaction, medium, RPX-DS 0.473)."
images/rpx_medium_scene014_phase1.jpg,scene014.phase1,scene014,1,interaction,medium,0.492500,medium,0.503586,"rgb, depth, masks",scenes/scene014/1/rgb.tar; scenes/scene014/1/depth.tar; scenes/scene014/1/labels/masks/v1.tar,"Video-layout preview still for scene014.phase1 (interaction, medium, RPX-DS 0.492)."
images/rpx_medium_scene021_phase0.jpg,scene021.phase0,scene021,0,clutter,medium,0.552733,medium,0.481681,"rgb, depth, masks",scenes/scene021/0/rgb.tar; scenes/scene021/0/depth.tar; scenes/scene021/0/labels/masks/v1.tar,"Video-layout preview still for scene021.phase0 (clutter, medium, RPX-DS 0.553)."
images/rpx_medium_scene021_phase2.jpg,scene021.phase2,scene021,2,clean,medium,0.460383,medium,0.481681,"rgb, depth, masks",scenes/scene021/2/rgb.tar; scenes/scene021/2/depth.tar; scenes/scene021/2/labels/masks/v1.tar,"Video-layout preview still for scene021.phase2 (clean, medium, RPX-DS 0.460)."
images/rpx_medium_scene023_phase0.jpg,scene023.phase0,scene023,0,clutter,medium,0.480183,easy,0.421014,"rgb, depth, masks",scenes/scene023/0/rgb.tar; scenes/scene023/0/depth.tar; scenes/scene023/0/labels/masks/v1.tar,"Video-layout preview still for scene023.phase0 (clutter, medium, RPX-DS 0.480)."
images/rpx_medium_scene024_phase0.jpg,scene024.phase0,scene024,0,clutter,medium,0.465900,easy,0.412094,"rgb, depth, masks",scenes/scene024/0/rgb.tar; scenes/scene024/0/depth.tar; scenes/scene024/0/labels/masks/v1.tar,"Video-layout preview still for scene024.phase0 (clutter, medium, RPX-DS 0.466)."
images/rpx_medium_scene024_phase2.jpg,scene024.phase2,scene024,2,clean,medium,0.452250,easy,0.412094,"rgb, depth, masks",scenes/scene024/2/rgb.tar; scenes/scene024/2/depth.tar; scenes/scene024/2/labels/masks/v1.tar,"Video-layout preview still for scene024.phase2 (clean, medium, RPX-DS 0.452)."
images/rpx_medium_scene025_phase0.jpg,scene025.phase0,scene025,0,clutter,medium,0.528975,medium,0.466844,"rgb, depth, masks",scenes/scene025/0/rgb.tar; scenes/scene025/0/depth.tar; scenes/scene025/0/labels/masks/v1.tar,"Video-layout preview still for scene025.phase0 (clutter, medium, RPX-DS 0.529)."
images/rpx_medium_scene026_phase0.jpg,scene026.phase0,scene026,0,clutter,medium,0.508733,easy,0.456700,"rgb, depth, masks",scenes/scene026/0/rgb.tar; scenes/scene026/0/depth.tar; scenes/scene026/0/labels/masks/v1.tar,"Video-layout preview still for scene026.phase0 (clutter, medium, RPX-DS 0.509)."
images/rpx_medium_scene026_phase2.jpg,scene026.phase2,scene026,2,clean,medium,0.493433,easy,0.456700,"rgb, depth, masks",scenes/scene026/2/rgb.tar; scenes/scene026/2/depth.tar; scenes/scene026/2/labels/masks/v1.tar,"Video-layout preview still for scene026.phase2 (clean, medium, RPX-DS 0.493)."
images/rpx_medium_scene028_phase2.jpg,scene028.phase2,scene028,2,clean,medium,0.554292,medium,0.500117,"rgb, depth, masks",scenes/scene028/2/rgb.tar; scenes/scene028/2/depth.tar; scenes/scene028/2/labels/masks/v1.tar,"Video-layout preview still for scene028.phase2 (clean, medium, RPX-DS 0.554)."
images/rpx_medium_scene029_phase2.jpg,scene029.phase2,scene029,2,clean,medium,0.464433,easy,0.413000,"rgb, depth, masks",scenes/scene029/2/rgb.tar; scenes/scene029/2/depth.tar; scenes/scene029/2/labels/masks/v1.tar,"Video-layout preview still for scene029.phase2 (clean, medium, RPX-DS 0.464)."
images/rpx_medium_scene003_phase0.jpg,scene003.phase0,scene003,0,clutter,medium,0.551567,hard,0.570047,"rgb, depth, masks",scenes/scene003/0/rgb.tar; scenes/scene003/0/depth.tar; scenes/scene003/0/labels/masks/v1.tar,"Video-layout preview still for scene003.phase0 (clutter, medium, RPX-DS 0.552)."
images/rpx_medium_scene030_phase0.jpg,scene030.phase0,scene030,0,clutter,medium,0.462183,easy,0.432950,"rgb, depth, masks",scenes/scene030/0/rgb.tar; scenes/scene030/0/depth.tar; scenes/scene030/0/labels/masks/v1.tar,"Video-layout preview still for scene030.phase0 (clutter, medium, RPX-DS 0.462)."
images/rpx_medium_scene030_phase2.jpg,scene030.phase2,scene030,2,clean,medium,0.480433,easy,0.432950,"rgb, depth, masks",scenes/scene030/2/rgb.tar; scenes/scene030/2/depth.tar; scenes/scene030/2/labels/masks/v1.tar,"Video-layout preview still for scene030.phase2 (clean, medium, RPX-DS 0.480)."
images/rpx_medium_scene033_phase1.jpg,scene033.phase1,scene033,1,interaction,medium,0.498625,hard,0.544544,"rgb, depth, masks",scenes/scene033/1/rgb.tar; scenes/scene033/1/depth.tar; scenes/scene033/1/labels/masks/v1.tar,"Video-layout preview still for scene033.phase1 (interaction, medium, RPX-DS 0.499)."
images/rpx_medium_scene033_phase2.jpg,scene033.phase2,scene033,2,clean,medium,0.552825,hard,0.544544,"rgb, depth, masks",scenes/scene033/2/rgb.tar; scenes/scene033/2/depth.tar; scenes/scene033/2/labels/masks/v1.tar,"Video-layout preview still for scene033.phase2 (clean, medium, RPX-DS 0.553)."
images/rpx_medium_scene034_phase2.jpg,scene034.phase2,scene034,2,clean,medium,0.520383,easy,0.431028,"rgb, depth, masks",scenes/scene034/2/rgb.tar; scenes/scene034/2/depth.tar; scenes/scene034/2/labels/masks/v1.tar,"Video-layout preview still for scene034.phase2 (clean, medium, RPX-DS 0.520)."
images/rpx_medium_scene035_phase0.jpg,scene035.phase0,scene035,0,clutter,medium,0.514783,easy,0.414164,"rgb, depth, masks",scenes/scene035/0/rgb.tar; scenes/scene035/0/depth.tar; scenes/scene035/0/labels/masks/v1.tar,"Video-layout preview still for scene035.phase0 (clutter, medium, RPX-DS 0.515)."
images/rpx_medium_scene037_phase0.jpg,scene037.phase0,scene037,0,clutter,medium,0.537292,easy,0.448586,"rgb, depth, masks",scenes/scene037/0/rgb.tar; scenes/scene037/0/depth.tar; scenes/scene037/0/labels/masks/v1.tar,"Video-layout preview still for scene037.phase0 (clutter, medium, RPX-DS 0.537)."
images/rpx_medium_scene039_phase1.jpg,scene039.phase1,scene039,1,interaction,medium,0.496933,hard,0.570672,"rgb, depth, masks",scenes/scene039/1/rgb.tar; scenes/scene039/1/depth.tar; scenes/scene039/1/labels/masks/v1.tar,"Video-layout preview still for scene039.phase1 (interaction, medium, RPX-DS 0.497)."
images/rpx_medium_scene004_phase1.jpg,scene004.phase1,scene004,1,interaction,medium,0.551575,easy,0.459281,"rgb, depth, masks",scenes/scene004/1/rgb.tar; scenes/scene004/1/depth.tar; scenes/scene004/1/labels/masks/v1.tar,"Video-layout preview still for scene004.phase1 (interaction, medium, RPX-DS 0.552)."
images/rpx_medium_scene041_phase2.jpg,scene041.phase2,scene041,2,clean,medium,0.479933,hard,0.555911,"rgb, depth, masks",scenes/scene041/2/rgb.tar; scenes/scene041/2/depth.tar; scenes/scene041/2/labels/masks/v1.tar,"Video-layout preview still for scene041.phase2 (clean, medium, RPX-DS 0.480)."
images/rpx_medium_scene043_phase1.jpg,scene043.phase1,scene043,1,interaction,medium,0.552367,hard,0.619222,"rgb, depth, masks",scenes/scene043/1/rgb.tar; scenes/scene043/1/depth.tar; scenes/scene043/1/labels/masks/v1.tar,"Video-layout preview still for scene043.phase1 (interaction, medium, RPX-DS 0.552)."
images/rpx_medium_scene044_phase0.jpg,scene044.phase0,scene044,0,clutter,medium,0.483983,hard,0.534836,"rgb, depth, masks",scenes/scene044/0/rgb.tar; scenes/scene044/0/depth.tar; scenes/scene044/0/labels/masks/v1.tar,"Video-layout preview still for scene044.phase0 (clutter, medium, RPX-DS 0.484)."
images/rpx_medium_scene044_phase1.jpg,scene044.phase1,scene044,1,interaction,medium,0.552400,hard,0.534836,"rgb, depth, masks",scenes/scene044/1/rgb.tar; scenes/scene044/1/depth.tar; scenes/scene044/1/labels/masks/v1.tar,"Video-layout preview still for scene044.phase1 (interaction, medium, RPX-DS 0.552)."
images/rpx_medium_scene046_phase0.jpg,scene046.phase0,scene046,0,clutter,medium,0.545000,hard,0.560789,"rgb, depth, masks",scenes/scene046/0/rgb.tar; scenes/scene046/0/depth.tar; scenes/scene046/0/labels/masks/v1.tar,"Video-layout preview still for scene046.phase0 (clutter, medium, RPX-DS 0.545)."
images/rpx_medium_scene046_phase2.jpg,scene046.phase2,scene046,2,clean,medium,0.542317,hard,0.560789,"rgb, depth, masks",scenes/scene046/2/rgb.tar; scenes/scene046/2/depth.tar; scenes/scene046/2/labels/masks/v1.tar,"Video-layout preview still for scene046.phase2 (clean, medium, RPX-DS 0.542)."
images/rpx_medium_scene047_phase1.jpg,scene047.phase1,scene047,1,interaction,medium,0.453725,medium,0.503744,"rgb, depth, masks",scenes/scene047/1/rgb.tar; scenes/scene047/1/depth.tar; scenes/scene047/1/labels/masks/v1.tar,"Video-layout preview still for scene047.phase1 (interaction, medium, RPX-DS 0.454)."
images/rpx_medium_scene048_phase0.jpg,scene048.phase0,scene048,0,clutter,medium,0.524575,medium,0.496181,"rgb, depth, masks",scenes/scene048/0/rgb.tar; scenes/scene048/0/depth.tar; scenes/scene048/0/labels/masks/v1.tar,"Video-layout preview still for scene048.phase0 (clutter, medium, RPX-DS 0.525)."
images/rpx_medium_scene048_phase1.jpg,scene048.phase1,scene048,1,interaction,medium,0.555433,medium,0.496181,"rgb, depth, masks",scenes/scene048/1/rgb.tar; scenes/scene048/1/depth.tar; scenes/scene048/1/labels/masks/v1.tar,"Video-layout preview still for scene048.phase1 (interaction, medium, RPX-DS 0.555)."
images/rpx_medium_scene049_phase0.jpg,scene049.phase0,scene049,0,clutter,medium,0.538083,hard,0.562342,"rgb, depth, masks",scenes/scene049/0/rgb.tar; scenes/scene049/0/depth.tar; scenes/scene049/0/labels/masks/v1.tar,"Video-layout preview still for scene049.phase0 (clutter, medium, RPX-DS 0.538)."
images/rpx_medium_scene049_phase1.jpg,scene049.phase1,scene049,1,interaction,medium,0.554575,hard,0.562342,"rgb, depth, masks",scenes/scene049/1/rgb.tar; scenes/scene049/1/depth.tar; scenes/scene049/1/labels/masks/v1.tar,"Video-layout preview still for scene049.phase1 (interaction, medium, RPX-DS 0.555)."
images/rpx_medium_scene050_phase0.jpg,scene050.phase0,scene050,0,clutter,medium,0.509283,medium,0.518881,"rgb, depth, masks",scenes/scene050/0/rgb.tar; scenes/scene050/0/depth.tar; scenes/scene050/0/labels/masks/v1.tar,"Video-layout preview still for scene050.phase0 (clutter, medium, RPX-DS 0.509)."
images/rpx_medium_scene050_phase1.jpg,scene050.phase1,scene050,1,interaction,medium,0.522817,medium,0.518881,"rgb, depth, masks",scenes/scene050/1/rgb.tar; scenes/scene050/1/depth.tar; scenes/scene050/1/labels/masks/v1.tar,"Video-layout preview still for scene050.phase1 (interaction, medium, RPX-DS 0.523)."
images/rpx_medium_scene050_phase2.jpg,scene050.phase2,scene050,2,clean,medium,0.524542,medium,0.518881,"rgb, depth, masks",scenes/scene050/2/rgb.tar; scenes/scene050/2/depth.tar; scenes/scene050/2/labels/masks/v1.tar,"Video-layout preview still for scene050.phase2 (clean, medium, RPX-DS 0.525)."
images/rpx_medium_scene052_phase0.jpg,scene052.phase0,scene052,0,clutter,medium,0.504300,medium,0.479706,"rgb, depth, masks",scenes/scene052/0/rgb.tar; scenes/scene052/0/depth.tar; scenes/scene052/0/labels/masks/v1.tar,"Video-layout preview still for scene052.phase0 (clutter, medium, RPX-DS 0.504)."
images/rpx_medium_scene052_phase1.jpg,scene052.phase1,scene052,1,interaction,medium,0.480133,medium,0.479706,"rgb, depth, masks",scenes/scene052/1/rgb.tar; scenes/scene052/1/depth.tar; scenes/scene052/1/labels/masks/v1.tar,"Video-layout preview still for scene052.phase1 (interaction, medium, RPX-DS 0.480)."
images/rpx_medium_scene052_phase2.jpg,scene052.phase2,scene052,2,clean,medium,0.454683,medium,0.479706,"rgb, depth, masks",scenes/scene052/2/rgb.tar; scenes/scene052/2/depth.tar; scenes/scene052/2/labels/masks/v1.tar,"Video-layout preview still for scene052.phase2 (clean, medium, RPX-DS 0.455)."
images/rpx_medium_scene053_phase1.jpg,scene053.phase1,scene053,1,interaction,medium,0.475258,easy,0.421325,"rgb, depth, masks",scenes/scene053/1/rgb.tar; scenes/scene053/1/depth.tar; scenes/scene053/1/labels/masks/v1.tar,"Video-layout preview still for scene053.phase1 (interaction, medium, RPX-DS 0.475)."
images/rpx_medium_scene054_phase1.jpg,scene054.phase1,scene054,1,interaction,medium,0.469125,easy,0.407875,"rgb, depth, masks",scenes/scene054/1/rgb.tar; scenes/scene054/1/depth.tar; scenes/scene054/1/labels/masks/v1.tar,"Video-layout preview still for scene054.phase1 (interaction, medium, RPX-DS 0.469)."
images/rpx_medium_scene056_phase0.jpg,scene056.phase0,scene056,0,clutter,medium,0.520492,medium,0.474803,"rgb, depth, masks",scenes/scene056/0/rgb.tar; scenes/scene056/0/depth.tar; scenes/scene056/0/labels/masks/v1.tar,"Video-layout preview still for scene056.phase0 (clutter, medium, RPX-DS 0.520)."
images/rpx_medium_scene056_phase2.jpg,scene056.phase2,scene056,2,clean,medium,0.546833,medium,0.474803,"rgb, depth, masks",scenes/scene056/2/rgb.tar; scenes/scene056/2/depth.tar; scenes/scene056/2/labels/masks/v1.tar,"Video-layout preview still for scene056.phase2 (clean, medium, RPX-DS 0.547)."
images/rpx_medium_scene058_phase1.jpg,scene058.phase1,scene058,1,interaction,medium,0.541100,medium,0.509889,"rgb, depth, masks",scenes/scene058/1/rgb.tar; scenes/scene058/1/depth.tar; scenes/scene058/1/labels/masks/v1.tar,"Video-layout preview still for scene058.phase1 (interaction, medium, RPX-DS 0.541)."
images/rpx_medium_scene059_phase1.jpg,scene059.phase1,scene059,1,interaction,medium,0.464475,easy,0.427314,"rgb, depth, masks",scenes/scene059/1/rgb.tar; scenes/scene059/1/depth.tar; scenes/scene059/1/labels/masks/v1.tar,"Video-layout preview still for scene059.phase1 (interaction, medium, RPX-DS 0.464)."
images/rpx_medium_scene006_phase0.jpg,scene006.phase0,scene006,0,clutter,medium,0.548242,medium,0.489561,"rgb, depth, masks",scenes/scene006/0/rgb.tar; scenes/scene006/0/depth.tar; scenes/scene006/0/labels/masks/v1.tar,"Video-layout preview still for scene006.phase0 (clutter, medium, RPX-DS 0.548)."
images/rpx_medium_scene006_phase2.jpg,scene006.phase2,scene006,2,clean,medium,0.505392,medium,0.489561,"rgb, depth, masks",scenes/scene006/2/rgb.tar; scenes/scene006/2/depth.tar; scenes/scene006/2/labels/masks/v1.tar,"Video-layout preview still for scene006.phase2 (clean, medium, RPX-DS 0.505)."
images/rpx_medium_scene060_phase1.jpg,scene060.phase1,scene060,1,interaction,medium,0.465808,easy,0.418358,"rgb, depth, masks",scenes/scene060/1/rgb.tar; scenes/scene060/1/depth.tar; scenes/scene060/1/labels/masks/v1.tar,"Video-layout preview still for scene060.phase1 (interaction, medium, RPX-DS 0.466)."
images/rpx_medium_scene064_phase0.jpg,scene064.phase0,scene064,0,clutter,medium,0.471133,medium,0.472750,"rgb, depth, masks",scenes/scene064/0/rgb.tar; scenes/scene064/0/depth.tar; scenes/scene064/0/labels/masks/v1.tar,"Video-layout preview still for scene064.phase0 (clutter, medium, RPX-DS 0.471)."
images/rpx_medium_scene064_phase1.jpg,scene064.phase1,scene064,1,interaction,medium,0.471483,medium,0.472750,"rgb, depth, masks",scenes/scene064/1/rgb.tar; scenes/scene064/1/depth.tar; scenes/scene064/1/labels/masks/v1.tar,"Video-layout preview still for scene064.phase1 (interaction, medium, RPX-DS 0.471)."
images/rpx_medium_scene064_phase2.jpg,scene064.phase2,scene064,2,clean,medium,0.475633,medium,0.472750,"rgb, depth, masks",scenes/scene064/2/rgb.tar; scenes/scene064/2/depth.tar; scenes/scene064/2/labels/masks/v1.tar,"Video-layout preview still for scene064.phase2 (clean, medium, RPX-DS 0.476)."
images/rpx_medium_scene065_phase0.jpg,scene065.phase0,scene065,0,clutter,medium,0.500333,medium,0.491250,"rgb, depth, masks",scenes/scene065/0/rgb.tar; scenes/scene065/0/depth.tar; scenes/scene065/0/labels/masks/v1.tar,"Video-layout preview still for scene065.phase0 (clutter, medium, RPX-DS 0.500)."
images/rpx_medium_scene065_phase1.jpg,scene065.phase1,scene065,1,interaction,medium,0.500583,medium,0.491250,"rgb, depth, masks",scenes/scene065/1/rgb.tar; scenes/scene065/1/depth.tar; scenes/scene065/1/labels/masks/v1.tar,"Video-layout preview still for scene065.phase1 (interaction, medium, RPX-DS 0.501)."
images/rpx_medium_scene065_phase2.jpg,scene065.phase2,scene065,2,clean,medium,0.472833,medium,0.491250,"rgb, depth, masks",scenes/scene065/2/rgb.tar; scenes/scene065/2/depth.tar; scenes/scene065/2/labels/masks/v1.tar,"Video-layout preview still for scene065.phase2 (clean, medium, RPX-DS 0.473)."
images/rpx_medium_scene066_phase2.jpg,scene066.phase2,scene066,2,clean,medium,0.465033,easy,0.431617,"rgb, depth, masks",scenes/scene066/2/rgb.tar; scenes/scene066/2/depth.tar; scenes/scene066/2/labels/masks/v1.tar,"Video-layout preview still for scene066.phase2 (clean, medium, RPX-DS 0.465)."
images/rpx_medium_scene067_phase1.jpg,scene067.phase1,scene067,1,interaction,medium,0.516950,hard,0.553081,"rgb, depth, masks",scenes/scene067/1/rgb.tar; scenes/scene067/1/depth.tar; scenes/scene067/1/labels/masks/v1.tar,"Video-layout preview still for scene067.phase1 (interaction, medium, RPX-DS 0.517)."
images/rpx_medium_scene068_phase1.jpg,scene068.phase1,scene068,1,interaction,medium,0.443633,easy,0.424100,"rgb, depth, masks",scenes/scene068/1/rgb.tar; scenes/scene068/1/depth.tar; scenes/scene068/1/labels/masks/v1.tar,"Video-layout preview still for scene068.phase1 (interaction, medium, RPX-DS 0.444)."
images/rpx_medium_scene069_phase2.jpg,scene069.phase2,scene069,2,clean,medium,0.558833,medium,0.465783,"rgb, depth, masks",scenes/scene069/2/rgb.tar; scenes/scene069/2/depth.tar; scenes/scene069/2/labels/masks/v1.tar,"Video-layout preview still for scene069.phase2 (clean, medium, RPX-DS 0.559)."
images/rpx_medium_scene007_phase1.jpg,scene007.phase1,scene007,1,interaction,medium,0.533350,medium,0.518936,"rgb, depth, masks",scenes/scene007/1/rgb.tar; scenes/scene007/1/depth.tar; scenes/scene007/1/labels/masks/v1.tar,"Video-layout preview still for scene007.phase1 (interaction, medium, RPX-DS 0.533)."
images/rpx_medium_scene007_phase2.jpg,scene007.phase2,scene007,2,clean,medium,0.458933,medium,0.518936,"rgb, depth, masks",scenes/scene007/2/rgb.tar; scenes/scene007/2/depth.tar; scenes/scene007/2/labels/masks/v1.tar,"Video-layout preview still for scene007.phase2 (clean, medium, RPX-DS 0.459)."
images/rpx_medium_scene072_phase1.jpg,scene072.phase1,scene072,1,interaction,medium,0.504067,medium,0.481444,"rgb, depth, masks",scenes/scene072/1/rgb.tar; scenes/scene072/1/depth.tar; scenes/scene072/1/labels/masks/v1.tar,"Video-layout preview still for scene072.phase1 (interaction, medium, RPX-DS 0.504)."
images/rpx_medium_scene072_phase2.jpg,scene072.phase2,scene072,2,clean,medium,0.524683,medium,0.481444,"rgb, depth, masks",scenes/scene072/2/rgb.tar; scenes/scene072/2/depth.tar; scenes/scene072/2/labels/masks/v1.tar,"Video-layout preview still for scene072.phase2 (clean, medium, RPX-DS 0.525)."
images/rpx_medium_scene073_phase0.jpg,scene073.phase0,scene073,0,clutter,medium,0.456967,easy,0.460828,"rgb, depth, masks",scenes/scene073/0/rgb.tar; scenes/scene073/0/depth.tar; scenes/scene073/0/labels/masks/v1.tar,"Video-layout preview still for scene073.phase0 (clutter, medium, RPX-DS 0.457)."
images/rpx_medium_scene073_phase1.jpg,scene073.phase1,scene073,1,interaction,medium,0.494700,easy,0.460828,"rgb, depth, masks",scenes/scene073/1/rgb.tar; scenes/scene073/1/depth.tar; scenes/scene073/1/labels/masks/v1.tar,"Video-layout preview still for scene073.phase1 (interaction, medium, RPX-DS 0.495)."
images/rpx_medium_scene074_phase0.jpg,scene074.phase0,scene074,0,clutter,medium,0.458025,medium,0.494272,"rgb, depth, masks",scenes/scene074/0/rgb.tar; scenes/scene074/0/depth.tar; scenes/scene074/0/labels/masks/v1.tar,"Video-layout preview still for scene074.phase0 (clutter, medium, RPX-DS 0.458)."
images/rpx_medium_scene074_phase1.jpg,scene074.phase1,scene074,1,interaction,medium,0.546033,medium,0.494272,"rgb, depth, masks",scenes/scene074/1/rgb.tar; scenes/scene074/1/depth.tar; scenes/scene074/1/labels/masks/v1.tar,"Video-layout preview still for scene074.phase1 (interaction, medium, RPX-DS 0.546)."
images/rpx_medium_scene074_phase2.jpg,scene074.phase2,scene074,2,clean,medium,0.478758,medium,0.494272,"rgb, depth, masks",scenes/scene074/2/rgb.tar; scenes/scene074/2/depth.tar; scenes/scene074/2/labels/masks/v1.tar,"Video-layout preview still for scene074.phase2 (clean, medium, RPX-DS 0.479)."
images/rpx_medium_scene076_phase1.jpg,scene076.phase1,scene076,1,interaction,medium,0.453042,medium,0.528772,"rgb, depth, masks",scenes/scene076/1/rgb.tar; scenes/scene076/1/depth.tar; scenes/scene076/1/labels/masks/v1.tar,"Video-layout preview still for scene076.phase1 (interaction, medium, RPX-DS 0.453)."
images/rpx_medium_scene076_phase2.jpg,scene076.phase2,scene076,2,clean,medium,0.557192,medium,0.528772,"rgb, depth, masks",scenes/scene076/2/rgb.tar; scenes/scene076/2/depth.tar; scenes/scene076/2/labels/masks/v1.tar,"Video-layout preview still for scene076.phase2 (clean, medium, RPX-DS 0.557)."
images/rpx_medium_scene077_phase0.jpg,scene077.phase0,scene077,0,clutter,medium,0.513792,medium,0.461872,"rgb, depth, masks",scenes/scene077/0/rgb.tar; scenes/scene077/0/depth.tar; scenes/scene077/0/labels/masks/v1.tar,"Video-layout preview still for scene077.phase0 (clutter, medium, RPX-DS 0.514)."
