# schema_version=2 primary=mean_pn feature_set=v1.0 generator=rpx_benchmark.data.esd_scoring
scene_id,phase,n_frames_used,score_mean_pn,score_median_pn,score_max_pn,percentile_mean_pn,percentile_median_pn,percentile_max_pn,tier_mean_pn,tier_median_pn,tier_max_pn,score,percentile,tier,consensus_tier,confidence,weight_flip_rate,cat_annotation_effort,cat_scene_complexity,cat_occlusion,cat_depth_quality,cat_photometric_conflict,cat_temporal_stability,cat_camera_motion,cat_fisheye_stereo
scene32.ecss.3f.sofaNchairs,2,250,0.3596333333333333,0.285,0.98,0.08666666666666667,0.05333333333333334,0.65,easy,easy,medium,0.3596333333333333,0.08666666666666667,easy,easy,medium,0.15,0.16333333333333333,0.5722222222222223,0.15555555555555556,0.39333333333333337,0.41000000000000003,0.2322222222222222,0.8986666666666666,0.172
scene33.ecss.3f.sofaNchairs,0,250,0.5821833333333333,0.5766666666666667,0.9733333333333334,0.7466666666666667,0.66,0.58,hard,medium,medium,0.5821833333333333,0.7466666666666667,hard,medium,low,0.531,0.7983333333333333,0.4672222222222222,0.725,0.38416666666666666,0.38,0.39111111111111113,0.9620000000000001,0.17933333333333332
scene33.ecss.3f.sofaNchairs,1,250,0.49862500000000004,0.3933333333333333,0.9583333333333334,0.4766666666666667,0.27,0.44666666666666666,medium,easy,medium,0.49862500000000004,0.4766666666666667,medium,medium,medium,0.218,0.8225,0.44722222222222224,0.39111111111111113,0.6599999999999999,0.505,0.6105555555555556,0.192,0.162
scene33.ecss.3f.sofaNchairs,2,250,0.5528250000000001,0.5366666666666666,0.9583333333333334,0.65,0.5733333333333334,0.45,medium,medium,medium,0.5528250000000001,0.65,medium,medium,medium,0.388,0.8225,0.5722222222222223,0.2544444444444444,0.6558333333333333,0.43666666666666665,0.4811111111111111,0.6653333333333333,0.16533333333333333
scene34.ecss.3f.sofaNchairs,0,250,0.43706666666666666,0.37,0.96,0.31666666666666665,0.21,0.4666666666666667,easy,easy,medium,0.43706666666666666,0.31666666666666665,easy,easy,medium,0.404,0.38166666666666665,0.5722222222222223,0.6005555555555556,0.2866666666666666,0.4083333333333333,0.2544444444444444,0.8699999999999999,0.15866666666666668
scene34.ecss.3f.sofaNchairs,1,250,0.33563333333333334,0.275,0.85,0.04,0.04,0.07,easy,easy,easy,0.33563333333333334,0.04,easy,easy,high,0.036,0.16333333333333333,0.4183333333333333,0.44111111111111106,0.47500000000000003,0.5066666666666667,0.7394444444444445,0.24400000000000005,0.17933333333333337
scene34.ecss.3f.sofaNchairs,2,250,0.5203833333333333,0.5166666666666667,0.8133333333333334,0.54,0.5366666666666666,0.03666666666666667,medium,medium,easy,0.5203833333333333,0.54,medium,medium,medium,0.362,0.6983333333333333,0.4672222222222222,0.31222222222222223,0.5258333333333334,0.43333333333333335,0.5927777777777777,0.7293333333333333,0.15866666666666668
scene35.ecss.3f.sofaNchairs,0,250,0.5147833333333334,0.5933333333333334,0.8666666666666667,0.53,0.73,0.09,medium,hard,easy,0.5147833333333334,0.53,medium,easy,low,0.574,0.7133333333333334,0.5722222222222223,0.7316666666666668,0.18583333333333335,0.41333333333333333,0.3922222222222222,0.7086666666666667,0.20266666666666663
scene35.ecss.3f.sofaNchairs,1,250,0.387975,0.285,0.79,0.14,0.056666666666666664,0.02666666666666667,easy,easy,easy,0.387975,0.14,easy,easy,high,0.003,0.5675,0.5722222222222223,0.4144444444444444,0.38916666666666666,0.45666666666666667,0.43999999999999995,0.14066666666666666,0.15
scene35.ecss.3f.sofaNchairs,2,250,0.3397333333333334,0.285,0.9633333333333334,0.04666666666666667,0.06,0.5066666666666667,easy,easy,medium,0.3397333333333334,0.04666666666666667,easy,easy,high,0.062,0.16333333333333333,0.5722222222222223,0.16888888888888887,0.4108333333333333,0.41500000000000004,0.23666666666666666,0.7246666666666666,0.18666666666666668
scene36.jo.4f,0,250,0.4271833333333333,0.47333333333333333,0.8966666666666666,0.2733333333333333,0.43666666666666665,0.14,easy,medium,easy,0.4271833333333333,0.2733333333333333,easy,easy,medium,0.348,0.16333333333333333,0.5722222222222223,0.7116666666666666,0.33916666666666667,0.47833333333333333,0.3844444444444444,0.5126666666666667,0.5993333333333334
scene36.jo.4f,1,250,0.42388333333333333,0.42333333333333334,0.91,0.25,0.3433333333333333,0.17666666666666667,easy,medium,easy,0.42388333333333333,0.25,easy,easy,medium,0.4,0.16333333333333333,0.5722222222222223,0.3688888888888888,0.5925,0.54,0.5461111111111111,0.37733333333333335,0.5940000000000001
scene36.jo.4f,2,250,0.6256583333333334,0.6866666666666666,0.9133333333333333,0.9033333333333333,0.9133333333333333,0.19,hard,hard,easy,0.6256583333333334,0.9033333333333333,hard,hard,high,0.08,0.6808333333333334,0.4983333333333333,0.2011111111111111,0.7358333333333333,0.845,0.7377777777777778,0.6366666666666666,0.6106666666666667
scene37.jo.4f,0,250,0.5372916666666666,0.5666666666666667,0.8833333333333333,0.5933333333333334,0.64,0.12,medium,medium,easy,0.5372916666666666,0.5933333333333334,medium,medium,low,0.504,0.5141666666666667,0.5722222222222223,0.8061111111111111,0.33499999999999996,0.47833333333333333,0.35999999999999993,0.6233333333333333,0.5993333333333333
scene37.jo.4f,1,250,0.3791333333333333,0.3466666666666667,0.9966666666666667,0.11666666666666667,0.16666666666666666,0.8733333333333333,easy,easy,hard,0.3791333333333333,0.11666666666666667,easy,easy,medium,0.266,0.16333333333333333,0.5722222222222223,0.35333333333333333,0.47583333333333333,0.5466666666666666,0.5722222222222222,0.17133333333333334,0.586
scene37.jo.4f,2,250,0.4293333333333333,0.42333333333333334,0.93,0.28,0.3466666666666667,0.26,easy,medium,easy,0.4293333333333333,0.28,easy,easy,medium,0.353,0.16333333333333333,0.5722222222222223,0.34888888888888886,0.46166666666666667,0.51,0.3322222222222222,0.6646666666666666,0.6
scene38.jo.4f,0,250,0.4164333333333333,0.35333333333333333,0.9966666666666667,0.22,0.17666666666666667,0.8766666666666667,easy,easy,hard,0.4164333333333333,0.22,easy,easy,medium,0.487,0.16333333333333333,0.5722222222222223,0.9688888888888889,0.295,0.5183333333333333,0.2522222222222222,0.418,0.5666666666666667
scene38.jo.4f,1,250,0.3798333333333333,0.4866666666666667,0.84,0.12,0.45666666666666667,0.06666666666666667,easy,medium,easy,0.3798333333333333,0.12,easy,easy,medium,0.281,0.16333333333333333,0.5722222222222223,0.625,0.575,0.6033333333333333,0.27499999999999997,0.06999999999999999,0.6053333333333334
scene38.jo.4f,2,250,0.5641166666666666,0.6233333333333333,0.8866666666666667,0.6966666666666667,0.81,0.12333333333333334,hard,hard,easy,0.5641166666666666,0.6966666666666667,hard,hard,medium,0.344,0.5716666666666667,0.5722222222222223,0.41,0.5800000000000001,0.6083333333333334,0.3977777777777778,0.6866666666666668,0.586
scene39.jo.4f,0,250,0.60945,0.61,0.9933333333333333,0.86,0.77,0.8266666666666667,hard,hard,hard,0.60945,0.86,hard,hard,medium,0.395,0.8300000000000001,0.33111111111111113,0.9066666666666666,0.18666666666666668,0.46166666666666667,0.9583333333333334,0.46266666666666667,0.5653333333333334
scene39.jo.4f,1,250,0.49693333333333334,0.3333333333333333,0.9333333333333333,0.47333333333333333,0.15333333333333332,0.2733333333333333,medium,easy,easy,0.49693333333333334,0.47333333333333333,medium,easy,low,0.538,0.6383333333333333,0.35777777777777775,0.8177777777777777,0.2458333333333333,0.47500000000000003,0.8227777777777777,0.10666666666666666,0.5566666666666668
scene39.jo.4f,2,250,0.6056333333333334,0.63,0.9333333333333333,0.8466666666666667,0.82,0.27666666666666667,hard,hard,easy,0.6056333333333334,0.8466666666666667,hard,hard,medium,0.263,0.7383333333333333,0.3711111111111111,0.33888888888888885,0.46916666666666673,0.485,0.706111111111111,0.796,0.592
scene4.library.fountain,0,250,0.4339333333333333,0.47333333333333333,0.96,0.30333333333333334,0.44,0.47,easy,medium,medium,0.4339333333333333,0.30333333333333334,easy,medium,low,0.542,0.16333333333333333,0.5722222222222223,0.8066666666666666,0.1325,0.04833333333333333,0.22555555555555554,0.9199999999999999,0.6126666666666667
scene4.library.fountain,1,250,0.551575,0.45,0.9433333333333334,0.6333333333333333,0.4033333333333333,0.33,medium,medium,easy,0.551575,0.6333333333333333,medium,medium,low,0.507,0.8725,0.44722222222222224,0.3055555555555555,0.36916666666666664,0.46499999999999997,0.6622222222222222,0.288,0.6046666666666667
scene4.library.fountain,2,250,0.3923333333333333,0.285,0.97,0.14333333333333334,0.06333333333333334,0.55,easy,easy,medium,0.3923333333333333,0.14333333333333334,easy,easy,medium,0.382,0.16333333333333333,0.5722222222222223,0.13333333333333333,0.3733333333333333,0.14500000000000002,0.25666666666666665,0.7913333333333333,0.618
scene40.jo.4f,0,250,0.6053166666666666,0.6666666666666666,0.9133333333333333,0.8433333333333334,0.8933333333333333,0.19333333333333333,hard,hard,easy,0.6053166666666666,0.8433333333333334,hard,hard,medium,0.12,0.6366666666666667,0.4672222222222222,0.7633333333333333,0.3825,0.51,0.5966666666666667,0.796,0.572
scene40.jo.4f,1,250,0.5594250000000001,0.5866666666666667,0.9866666666666667,0.67,0.6866666666666666,0.7333333333333333,hard,hard,hard,0.5594250000000001,0.67,hard,hard,medium,0.471,0.5974999999999999,0.4672222222222222,0.3355555555555556,0.6083333333333334,0.605,0.7200000000000001,0.5173333333333334,0.5740000000000001
scene40.jo.4f,2,250,0.6051666666666667,0.6033333333333334,0.9266666666666666,0.84,0.7533333333333333,0.25,hard,hard,easy,0.6051666666666667,0.84,hard,hard,medium,0.417,0.8066666666666666,0.5722222222222223,0.2922222222222222,0.5683333333333334,0.5933333333333334,0.31,0.6973333333333334,0.5960000000000001
scene41.gh.out,0,250,0.6246999999999998,0.6466666666666666,0.9533333333333334,0.8966666666666666,0.8566666666666667,0.4066666666666667,hard,hard,medium,0.6246999999999998,0.8966666666666666,hard,hard,medium,0.162,0.755,0.5722222222222223,0.915,0.5825,0.30666666666666664,0.5022222222222222,0.4086666666666667,0.7153333333333334
scene41.gh.out,1,250,0.5631,0.6866666666666666,0.9833333333333333,0.6866666666666666,0.9166666666666666,0.6866666666666666,hard,hard,hard,0.5631,0.6866666666666666,hard,hard,low,0.534,0.7,0.4266666666666667,0.9066666666666667,0.5641666666666667,0.4683333333333334,0.7477777777777778,0.08333333333333333,0.6166666666666666
scene41.gh.out,2,250,0.4799333333333333,0.58,0.9633333333333334,0.43333333333333335,0.6666666666666666,0.51,medium,medium,medium,0.4799333333333333,0.43333333333333335,medium,medium,medium,0.432,0.16333333333333333,0.5722222222222223,0.8055555555555555,0.5566666666666666,0.305,0.3422222222222222,0.6006666666666667,0.7273333333333334
scene42.gh.out,0,250,0.5939166666666666,0.62,0.9433333333333334,0.7833333333333333,0.8,0.3333333333333333,hard,hard,easy,0.5939166666666666,0.7833333333333333,hard,hard,medium,0.204,0.6316666666666666,0.5722222222222223,0.8088888888888889,0.6433333333333333,0.42,0.3033333333333333,0.5026666666666666,0.7106666666666668
scene42.gh.out,1,250,0.6439083333333333,0.7183333333333334,0.9766666666666667,0.9466666666666667,0.9733333333333334,0.6166666666666667,hard,hard,medium,0.6439083333333333,0.9466666666666667,hard,hard,medium,0.243,0.8758333333333334,0.5722222222222223,0.7944444444444444,0.76,0.605,0.5561111111111111,0.19866666666666663,0.6306666666666667
scene42.gh.out,2,250,0.6733166666666667,0.6966666666666667,0.9733333333333334,0.98,0.9433333333333334,0.5833333333333334,hard,hard,medium,0.6733166666666667,0.98,hard,hard,high,0.001,0.6916666666666667,0.4994444444444444,0.7538888888888889,0.8508333333333333,0.5733333333333334,0.7477777777777778,0.4993333333333334,0.7260000000000001
scene43.gh.out,0,250,0.6347166666666667,0.5933333333333334,0.9733333333333334,0.92,0.7333333333333333,0.5866666666666667,hard,hard,medium,0.6347166666666667,0.92,hard,hard,medium,0.124,0.7616666666666667,0.5722222222222223,0.9477777777777779,0.5516666666666666,0.31666666666666665,0.4633333333333333,0.4873333333333334,0.7166666666666667
scene43.gh.out,1,250,0.5523666666666666,0.5566666666666666,0.9933333333333333,0.64,0.6133333333333333,0.83,medium,medium,hard,0.5523666666666666,0.64,medium,medium,medium,0.481,0.5666666666666667,0.4672222222222222,0.9522222222222222,0.5066666666666667,0.47,0.735,0.21200000000000002,0.64
scene43.gh.out,2,250,0.6705833333333333,0.8,0.98,0.9766666666666667,0.9933333333333333,0.6533333333333333,hard,hard,medium,0.6705833333333333,0.9766666666666667,hard,hard,high,0.002,0.6233333333333333,0.4105555555555555,0.9522222222222222,0.5075,0.3616666666666667,0.83,0.7833333333333333,0.782
scene44.gh.out,0,250,0.4839833333333333,0.55,0.95,0.44666666666666666,0.6066666666666667,0.38666666666666666,medium,medium,medium,0.4839833333333333,0.44666666666666666,medium,medium,medium,0.397,0.16333333333333333,0.5722222222222223,0.8861111111111111,0.6291666666666667,0.5216666666666666,0.3511111111111111,0.49000000000000005,0.6666666666666666
scene44.gh.out,1,250,0.5523999999999999,0.6566666666666666,0.9966666666666667,0.6433333333333333,0.8733333333333333,0.88,medium,hard,hard,0.5523999999999999,0.6433333333333333,medium,hard,medium,0.339,0.47,0.35388888888888886,0.693888888888889,0.71,0.5766666666666667,0.9622222222222222,0.2586666666666667,0.636
scene44.gh.out,2,250,0.568125,0.64,1.0,0.7133333333333334,0.8433333333333334,0.9633333333333334,hard,hard,hard,0.568125,0.7133333333333334,hard,hard,high,0.069,0.3775,0.5722222222222223,0.5938888888888889,0.685,0.625,0.4122222222222222,0.658,0.7553333333333334
scene45.gh.out,0,250,0.6123166666666667,0.62,0.99,0.87,0.8033333333333333,0.77,hard,hard,hard,0.6123166666666667,0.87,hard,hard,high,0.044,0.5716666666666667,0.42944444444444446,0.9333333333333335,0.7025,0.4033333333333333,0.5605555555555556,0.4893333333333333,0.7626666666666666
scene45.gh.out,1,250,0.6184916666666667,0.75,1.0,0.8766666666666667,0.9833333333333333,0.9666666666666667,hard,hard,hard,0.6184916666666667,0.8766666666666667,hard,hard,high,0.093,0.5891666666666666,0.3561111111111111,0.82,0.7341666666666666,0.6933333333333334,0.9405555555555556,0.30933333333333335,0.6973333333333332
scene45.gh.out,2,250,0.6244666666666666,0.6,0.9966666666666667,0.8933333333333333,0.7466666666666667,0.8833333333333333,hard,hard,hard,0.6244666666666666,0.8933333333333333,hard,hard,high,0.012,0.5716666666666667,0.5722222222222223,0.736111111111111,0.7533333333333334,0.6116666666666667,0.35888888888888887,0.576,0.7866666666666666
scene46.ecss.out.stairs,0,250,0.545,0.5466666666666666,0.9966666666666667,0.6166666666666667,0.5933333333333334,0.8866666666666667,medium,medium,hard,0.545,0.6166666666666667,medium,medium,medium,0.336,0.635,0.4183333333333333,0.7261111111111113,0.27083333333333337,0.4716666666666667,0.5205555555555555,0.4953333333333333,0.6753333333333333
scene46.ecss.out.stairs,1,250,0.59505,0.5266666666666666,0.9933333333333333,0.8033333333333333,0.55,0.8333333333333334,hard,medium,hard,0.59505,0.8033333333333333,hard,hard,low,0.523,0.825,0.3955555555555556,0.5327777777777777,0.515,0.6616666666666666,0.7238888888888889,0.194,0.7300000000000001
scene46.ecss.out.stairs,2,250,0.5423166666666667,0.49,0.99,0.61,0.4766666666666667,0.7733333333333333,medium,medium,hard,0.5423166666666667,0.61,medium,medium,medium,0.405,0.5816666666666667,0.5722222222222223,0.26666666666666666,0.44,0.42833333333333334,0.27333333333333326,0.7193333333333334,0.736
scene47.ecss.out.stairs,0,250,0.649875,0.6866666666666666,1.0,0.96,0.92,0.97,hard,hard,hard,0.649875,0.96,hard,hard,medium,0.143,0.8325,0.4183333333333333,0.96,0.10750000000000001,0.42833333333333334,0.7022222222222222,0.7526666666666666,0.6866666666666668
scene47.ecss.out.stairs,1,250,0.453725,0.4033333333333333,0.9866666666666667,0.35,0.29,0.7366666666666667,medium,easy,hard,0.453725,0.35,medium,easy,medium,0.482,0.3725,0.41055555555555556,0.5627777777777778,0.3016666666666667,0.625,0.64,0.21200000000000002,0.7326666666666667
scene47.ecss.out.stairs,2,250,0.40763333333333335,0.36,0.9833333333333333,0.18,0.18666666666666668,0.69,easy,easy,hard,0.40763333333333335,0.18,easy,easy,low,0.524,0.16333333333333333,0.5722222222222223,0.27111111111111114,0.2875,0.49666666666666665,0.2722222222222222,0.5526666666666666,0.7946666666666666
scene48.ecss.out.stairs,0,250,0.5245749999999999,0.44,0.98,0.5533333333333333,0.38666666666666666,0.6566666666666666,medium,medium,medium,0.5245749999999999,0.5533333333333333,medium,medium,medium,0.369,0.5275,0.5722222222222223,0.35333333333333333,0.39666666666666667,0.79,0.3,0.5660000000000001,0.6833333333333333
scene48.ecss.out.stairs,1,250,0.5554333333333333,0.5,0.95,0.66,0.49666666666666665,0.39,medium,medium,medium,0.5554333333333333,0.66,medium,medium,medium,0.479,0.7883333333333333,0.4672222222222222,0.34,0.5925,0.9066666666666666,0.5511111111111111,0.072,0.6653333333333332
scene48.ecss.out.stairs,2,250,0.4085333333333333,0.4066666666666667,0.9466666666666667,0.18333333333333332,0.31,0.36666666666666664,easy,easy,medium,0.4085333333333333,0.18333333333333332,easy,easy,low,0.535,0.16333333333333333,0.5722222222222223,0.1722222222222222,0.3808333333333333,0.4916666666666667,0.26555555555555554,0.6266666666666667,0.7173333333333334
scene49.ecss.out.stairs,0,250,0.5380833333333332,0.6566666666666666,0.99,0.5966666666666667,0.8766666666666667,0.7766666666666666,medium,hard,hard,0.5380833333333332,0.5966666666666667,medium,hard,medium,0.318,0.41333333333333333,0.5722222222222223,0.6738888888888889,0.4041666666666667,0.7883333333333333,0.38999999999999996,0.5586666666666666,0.7193333333333334
scene49.ecss.out.stairs,1,250,0.5545749999999999,0.5916666666666667,0.9533333333333334,0.6566666666666666,0.71,0.41,medium,hard,medium,0.5545749999999999,0.6566666666666666,medium,medium,medium,0.261,0.46749999999999997,0.5722222222222223,0.5827777777777778,0.5983333333333334,0.7716666666666667,0.5327777777777778,0.386,0.732
scene49.ecss.out.stairs,2,250,0.5943666666666666,0.66,0.95,0.7866666666666666,0.8866666666666667,0.3933333333333333,hard,hard,medium,0.5943666666666666,0.7866666666666666,hard,hard,high,0.063,0.5316666666666667,0.4361111111111111,0.35666666666666663,0.595,0.655,0.7122222222222222,0.6833333333333333,0.752
scene5.library.fountain,0,250,0.6347333333333333,0.5733333333333334,0.9833333333333333,0.9233333333333333,0.6566666666666666,0.6933333333333334,hard,medium,hard,0.6347333333333333,0.9233333333333333,hard,hard,medium,0.441,0.9633333333333334,0.3838888888888889,0.8255555555555555,0.20833333333333334,0.18833333333333335,0.6383333333333333,0.688,0.5873333333333333
scene5.library.fountain,1,250,0.6076666666666666,0.4066666666666667,0.99,0.8533333333333334,0.31333333333333335,0.78,hard,easy,hard,0.6076666666666666,0.8533333333333334,hard,hard,low,0.502,0.9666666666666667,0.3666666666666667,0.30333333333333334,0.475,0.44833333333333336,0.8433333333333334,0.36733333333333335,0.6053333333333334
scene5.library.fountain,2,250,0.5645,0.4866666666666667,0.9833333333333333,0.7,0.46,0.6966666666666667,hard,medium,hard,0.5645,0.7,hard,hard,medium,0.486,0.835,0.5722222222222223,0.14222222222222222,0.31999999999999995,0.07666666666666666,0.32722222222222225,0.85,0.61
scene50.ecss.out.stairs,0,250,0.5092833333333333,0.5433333333333333,0.9766666666666667,0.5166666666666667,0.5833333333333334,0.62,medium,medium,medium,0.5092833333333333,0.5166666666666667,medium,medium,medium,0.357,0.47333333333333333,0.5722222222222223,0.585,0.18083333333333335,0.6816666666666666,0.3499999999999999,0.5860000000000001,0.6986666666666667
scene50.ecss.out.stairs,1,250,0.5228166666666667,0.44333333333333336,0.9566666666666667,0.5466666666666666,0.39666666666666667,0.43333333333333335,medium,medium,medium,0.5228166666666667,0.5466666666666666,medium,medium,medium,0.373,0.5866666666666667,0.4038888888888889,0.33888888888888885,0.2225,0.6233333333333333,0.6277777777777778,0.538,0.72
scene50.ecss.out.stairs,2,250,0.5245416666666667,0.5833333333333334,0.9733333333333334,0.55,0.6766666666666666,0.59,medium,hard,medium,0.5245416666666667,0.55,medium,medium,medium,0.431,0.5041666666666667,0.5722222222222223,0.26555555555555554,0.3191666666666667,0.5283333333333333,0.32555555555555554,0.7553333333333334,0.7366666666666666
scene51.TENNISCOURTS.Ground,0,250,0.40309999999999996,0.31666666666666665,0.8366666666666667,0.16666666666666666,0.13333333333333333,0.06,easy,easy,easy,0.40309999999999996,0.16666666666666666,easy,easy,medium,0.134,0.405,0.5722222222222223,0.7694444444444445,0.10500000000000001,0.42500000000000004,0.21666666666666665,0.49066666666666664,0.33266666666666667
scene51.TENNISCOURTS.Ground,1,250,0.433675,0.39166666666666666,0.85,0.3,0.26,0.07333333333333333,easy,easy,easy,0.433675,0.3,easy,easy,medium,0.335,0.39749999999999996,0.4038888888888889,0.31,0.4141666666666667,0.5366666666666666,0.6227777777777778,0.4086666666666667,0.472
scene51.TENNISCOURTS.Ground,2,250,0.4419333333333333,0.37,0.99,0.33,0.21333333333333335,0.7833333333333333,easy,easy,hard,0.4419333333333333,0.33,easy,easy,medium,0.378,0.43333333333333335,0.5722222222222223,0.18333333333333332,0.235,0.3716666666666667,0.22666666666666666,0.9186666666666667,0.3793333333333333
scene52.TENNISCOURTS.Ground,0,250,0.5043,0.43,0.97,0.5,0.36,0.5533333333333333,medium,medium,medium,0.5043,0.5,medium,medium,medium,0.428,0.5800000000000001,0.4672222222222222,0.8333333333333334,0.4066666666666667,0.45416666666666666,0.4366666666666667,0.5133333333333333,0.33266666666666667
scene52.TENNISCOURTS.Ground,1,250,0.48013333333333336,0.4633333333333333,0.93,0.43666666666666665,0.42333333333333334,0.2633333333333333,medium,medium,easy,0.48013333333333336,0.43666666666666665,medium,medium,medium,0.421,0.43333333333333335,0.3383333333333333,0.6883333333333335,0.6308333333333334,0.5633333333333334,0.7522222222222222,0.242,0.43933333333333335
scene52.TENNISCOURTS.Ground,2,250,0.45468333333333333,0.5566666666666666,0.94,0.35333333333333333,0.6166666666666667,0.31,medium,medium,easy,0.45468333333333333,0.35333333333333333,medium,medium,medium,0.411,0.16333333333333333,0.5722222222222223,0.5905555555555555,0.7433333333333333,0.5866666666666667,0.29444444444444445,0.5860000000000001,0.46933333333333344
scene53.TENNISCOURTS.Ground,0,250,0.3779833333333333,0.37333333333333335,0.9966666666666667,0.11,0.22333333333333333,0.89,easy,easy,hard,0.3779833333333333,0.11,easy,easy,medium,0.269,0.16333333333333333,0.5722222222222223,0.6372222222222222,0.3633333333333333,0.48333333333333334,0.18333333333333335,0.616,0.312
scene53.TENNISCOURTS.Ground,1,250,0.47525833333333334,0.43333333333333335,0.9833333333333333,0.42333333333333334,0.36666666666666664,0.7,medium,medium,hard,0.47525833333333334,0.42333333333333334,medium,medium,medium,0.405,0.4558333333333333,0.5722222222222223,0.36222222222222217,0.6333333333333333,0.6316666666666666,0.2911111111111111,0.4426666666666666,0.47133333333333327
scene53.TENNISCOURTS.Ground,2,250,0.41073333333333334,0.36666666666666664,0.9833333333333333,0.19333333333333333,0.20333333333333334,0.7033333333333334,easy,easy,hard,0.41073333333333334,0.19333333333333333,easy,easy,low,0.562,0.16333333333333333,0.5722222222222223,0.09777777777777778,0.5533333333333333,0.47333333333333333,0.3411111111111111,0.788,0.43933333333333335
scene54.TENNISCOURTS.Ground,0,250,0.40526666666666666,0.38,0.875,0.17,0.23333333333333334,0.10666666666666667,easy,easy,easy,0.40526666666666666,0.17,easy,easy,medium,0.124,0.43666666666666665,0.5722222222222223,0.8405555555555555,0.21250000000000002,0.3925,0.18666666666666668,0.2773333333333333,0.41
scene54.TENNISCOURTS.Ground,1,250,0.469125,0.49333333333333335,0.89,0.39666666666666667,0.4866666666666667,0.12666666666666668,medium,medium,easy,0.469125,0.39666666666666667,medium,medium,medium,0.232,0.38749999999999996,0.4672222222222222,0.5194444444444445,0.5208333333333333,0.4683333333333334,0.5261111111111111,0.44733333333333336,0.5226666666666666
scene54.TENNISCOURTS.Ground,2,250,0.3492333333333333,0.285,0.9166666666666666,0.05333333333333334,0.06666666666666667,0.21,easy,easy,easy,0.3492333333333333,0.05333333333333334,easy,easy,high,0.086,0.16333333333333333,0.5722222222222223,0.1844444444444444,0.305,0.38666666666666666,0.29777777777777775,0.5633333333333332,0.4613333333333333
scene55.TENNISCOURTS.Ground,0,250,0.3581833333333333,0.27666666666666667,0.8666666666666667,0.08,0.043333333333333335,0.09333333333333334,easy,easy,easy,0.3581833333333333,0.08,easy,easy,high,0.009,0.4533333333333333,0.5722222222222223,0.31222222222222223,0.255,0.43583333333333335,0.17777777777777778,0.31399999999999995,0.3026666666666667
scene55.TENNISCOURTS.Ground,1,250,0.4266333333333333,0.4033333333333333,0.9766666666666667,0.27,0.29333333333333333,0.6233333333333333,easy,easy,medium,0.4266333333333333,0.27,easy,easy,medium,0.237,0.42833333333333334,0.37222222222222223,0.20222222222222222,0.37,0.44666666666666666,0.5727777777777777,0.45933333333333326,0.508
scene55.TENNISCOURTS.Ground,2,250,0.42470833333333335,0.36666666666666664,0.9233333333333333,0.25666666666666665,0.20666666666666667,0.24333333333333335,easy,easy,easy,0.42470833333333335,0.25666666666666665,easy,easy,medium,0.22,0.4258333333333333,0.5722222222222223,0.12666666666666668,0.4033333333333333,0.3975,0.28333333333333327,0.6126666666666667,0.438
scene56.rec.in,0,250,0.5204916666666667,0.41333333333333333,0.9966666666666667,0.5433333333333333,0.3233333333333333,0.8933333333333333,medium,easy,hard,0.5204916666666667,0.5433333333333333,medium,easy,medium,0.453,0.4791666666666667,0.5722222222222223,0.9800000000000001,0.325,0.31666666666666665,0.38222222222222224,0.7873333333333333,0.3366666666666667
scene56.rec.in,1,250,0.35708333333333336,0.37666666666666665,0.7466666666666667,0.07666666666666666,0.23,0.013333333333333334,easy,easy,easy,0.35708333333333336,0.07666666666666666,easy,easy,high,0.072,0.16333333333333333,0.5722222222222223,0.7227777777777776,0.4325,0.30166666666666664,0.4022222222222222,0.20866666666666664,0.41466666666666663
scene56.rec.in,2,250,0.5468333333333334,0.5916666666666667,0.99,0.6233333333333333,0.7133333333333334,0.7866666666666666,medium,hard,hard,0.5468333333333334,0.6233333333333333,medium,hard,medium,0.418,0.5083333333333333,0.5722222222222223,0.4894444444444444,0.53,0.23333333333333334,0.5322222222222222,0.9853333333333334,0.3393333333333334
scene57.rec.in,0,250,0.42516666666666664,0.4033333333333333,0.99,0.26,0.2966666666666667,0.79,easy,easy,hard,0.42516666666666664,0.26,easy,easy,medium,0.309,0.38166666666666665,0.5722222222222223,0.6783333333333333,0.3766666666666667,0.36,0.33555555555555555,0.4800000000000001,0.32133333333333336
scene57.rec.in,1,250,0.42016666666666663,0.4033333333333333,0.7433333333333333,0.23,0.3,0.01,easy,easy,easy,0.42016666666666663,0.23,easy,easy,medium,0.2,0.3666666666666667,0.5722222222222223,0.3788888888888889,0.43416666666666665,0.3666666666666667,0.5866666666666667,0.352,0.4213333333333333
scene57.rec.in,2,250,0.39813333333333334,0.3933333333333333,0.8966666666666666,0.16,0.2733333333333333,0.14333333333333334,easy,easy,easy,0.39813333333333334,0.16,easy,easy,medium,0.399,0.16333333333333333,0.5722222222222223,0.23777777777777778,0.6083333333333334,0.37666666666666665,0.4433333333333333,0.6293333333333333,0.36333333333333334
scene58.rec.in,0,250,0.5733333333333333,0.37333333333333335,0.9766666666666667,0.73,0.22666666666666666,0.6266666666666667,hard,easy,medium,0.5733333333333333,0.73,hard,easy,low,0.532,0.8283333333333334,0.3516666666666666,0.9733333333333333,0.32166666666666666,0.22833333333333333,0.7277777777777779,0.5666666666666667,0.2946666666666667
