scene_id,scene_type,view,capture_id,frame_idx,frame_filename,split,has_rgb,has_depth,has_fisheye,has_cam_pose,has_masks,has_masks_aux,has_sam2_meta,shard_rgb,shard_depth,shard_fisheye,shard_cam_pose,shard_masks,shard_masks_aux,shard_sam2_meta
scene002,multi_object_ego,ego,ego,69,00069.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,70,00070.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,71,00071.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,72,00072.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,73,00073.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,74,00074.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,75,00075.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,76,00076.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,77,00077.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,78,00078.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,79,00079.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,80,00080.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,81,00081.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,82,00082.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,83,00083.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,84,00084.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,85,00085.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,86,00086.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,87,00087.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,88,00088.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,89,00089.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,90,00090.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,91,00091.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,92,00092.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,93,00093.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,94,00094.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,95,00095.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,96,00096.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,97,00097.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,98,00098.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,99,00099.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,100,00100.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,101,00101.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,102,00102.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,103,00103.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,104,00104.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,105,00105.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,106,00106.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,107,00107.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,108,00108.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,109,00109.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,110,00110.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,111,00111.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,112,00112.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,113,00113.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,114,00114.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,115,00115.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,116,00116.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,117,00117.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,118,00118.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,119,00119.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,120,00120.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,121,00121.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,122,00122.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,123,00123.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,124,00124.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,125,00125.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,126,00126.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,127,00127.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,128,00128.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,129,00129.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,130,00130.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,131,00131.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,132,00132.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,133,00133.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,134,00134.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,135,00135.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,136,00136.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,137,00137.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,138,00138.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
